run_id,evaluation,theta_rad,phi_rad,log_k,n1,n2,n3,k_m_inv,log_gain
sensitivity_rho_mobile_0_minus20pct__onset__start1,34,1.5706949758875361,1.565799333987351,10.562937272800273,0.004996971986141037,0.9999875099214807,0.00010135090718695746,38674.55900537381,3.3727095663748083
sensitivity_rho_mobile_0_minus20pct__onset__start1,35,1.5706949758875361,1.565799333987351,11.172108956101223,0.004996971986141037,0.9999875099214807,0.00010135090718695746,71118.93931807319,3.372837382800522
sensitivity_rho_mobile_0_minus20pct__onset__start1,36,1.5706949758875361,1.565799333987351,11.72192183237501,0.004996971986141037,0.9999875099214807,0.00010135090718695746,123244.05215645775,3.3727459692591943
sensitivity_rho_mobile_0_minus20pct__onset__start1,37,1.5706949758875361,1.565799333987351,11.253015563422139,0.004996971986141037,0.9999875099214807,0.00010135090718695746,77112.10594874788,3.3728067950189895
sensitivity_rho_mobile_0_minus20pct__onset__start1,38,1.5706949758875361,1.565799333987351,11.115369946915271,0.004996971986141037,0.9999875099214807,0.00010135090718695746,67196.06356644929,3.372818558849261
sensitivity_rho_mobile_0_minus20pct__onset__start1,39,1.5706949758875361,1.565799333987351,11.203012530183372,0.004996971986141037,0.9999875099214807,0.00010135090718695746,73351.0816719836,3.372827158425662
sensitivity_rho_mobile_0_minus20pct__onset__start1,40,1.5706949758875361,1.565799333987351,11.16568039290361,0.004996971986141037,0.9999875099214807,0.00010135090718695746,70663.2131238999,3.3728239186719633
sensitivity_rho_mobile_0_minus20pct__onset__start1,41,1.5706949758875361,1.565799333987351,11.18501437754013,0.004996971986141037,0.9999875099214807,0.00010135090718695746,72042.70718801247,3.3728477155532293
sensitivity_rho_mobile_0_minus20pct__onset__start1,42,1.5706949758875361,1.565799333987351,11.184929436094317,0.004996971986141037,0.9999875099214807,0.00010135090718695746,72036.58803619212,3.372847749671985
sensitivity_rho_mobile_0_minus20pct__onset__start1,43,1.5706949758875361,1.565799333987351,11.182830369655303,0.004996971986141037,0.9999875099214807,0.00010135090718695746,71885.53704036414,3.3728482282102843
sensitivity_rho_mobile_0_minus20pct__onset__start1,44,1.5706949758875361,1.565799333987351,11.178735154085087,0.004996971986141037,0.9999875099214807,0.00010135090718695746,71591.7522364383,3.3728467830436224
sensitivity_rho_mobile_0_minus20pct__onset__start1,45,1.5706949758875361,1.565799333987351,11.182446652208208,0.004996971986141037,0.9999875099214807,0.00010135090718695746,71857.95859711127,3.372848233521472
sensitivity_rho_mobile_0_minus20pct__onset__start1,46,1.5706949758875361,1.565799333987351,11.18255826912675,0.004996971986141037,0.9999875099214807,0.00010135090718695746,71865.97960865454,3.3728482347719617
sensitivity_rho_mobile_0_minus20pct__onset__start1,47,1.5706949758875361,1.565799333987351,11.182624935797117,0.004996971986141037,0.9999875099214807,0.00010135090718695746,71870.77083393346,3.3728482344193957
sensitivity_rho_mobile_0_minus20pct__onset__start2,1,1.5707963267948966,1.5358013345006918,11.23230883208749,0.03498784996500899,0.9993877377448784,6.123233995736766e-17,75531.7844007111,3.3725483892287365
sensitivity_rho_mobile_0_minus20pct__onset__start2,2,0.5999908074321633,1.5358013345006918,11.23230883208749,0.01975536069098714,0.5642891817886719,0.8253408053890466,75531.7844007111,3.304106290789638
sensitivity_rho_mobile_0_minus20pct__onset__start2,3,0.9708055193627332,1.5358013345006918,11.23230883208749,0.028876900268951643,0.8248354803662952,0.5646348864175504,75531.7844007111,3.3370019098042643
sensitivity_rho_mobile_0_minus20pct__onset__start2,4,1.1999816148643265,1.5358013345006918,11.23230883208749,0.03260981060690088,0.9314617755395773,0.36237489008048024,75531.7844007111,3.3570173009498934
sensitivity_rho_mobile_0_minus20pct__onset__start2,5,1.3416202312933032,1.5358013345006918,11.23230883208749,0.03407305400878056,0.9732576422372202,0.22717523812546525,75531.7844007111,3.3662892424827127
sensitivity_rho_mobile_0_minus20pct__onset__start2,6,1.4291577103659199,1.5358013345006918,11.23230883208749,0.034637481960093856,0.9893798782119116,0.1411655107767015,75531.7844007111,3.3701075128728646
