run_id,evaluation,theta_rad,phi_rad,log_k,n1,n2,n3,k_m_inv,log_gain
rate_1e4_T373__terminal__start1,65,1.5703564510727976,-1.5750624502205914,8.74689724666547,-0.004266110072541707,-0.9999908033648163,0.0004398757079136694,6291.137944869781,12.608850455664491
rate_1e4_T373__terminal__start1,66,1.5705244686478135,-1.5750624502205914,8.74689724666547,-0.0042661103276205505,-0.9999908631561703,0.0002718581437344463,6291.137944869781,12.60916199894273
rate_1e4_T373__terminal__start1,67,1.5706283092198807,-1.5750624502205914,8.74689724666547,-0.004266110425052,-0.9999908859944354,0.00016801757422537421,6291.137944869781,12.609280997705426
rate_1e4_T373__terminal__start1,68,1.5706949758875361,-0.7416294238611401,8.74689724666547,0.7373688742911909,-0.6754902907922036,0.00010135090718695747,6291.137944869781,1.273927194557871
rate_1e4_T373__terminal__start1,69,1.5706949758875361,0.7416294238611396,8.74689724666547,0.7373688742911911,0.6754902907922031,0.00010135090718695746,6291.137944869781,1.1677818703233538
rate_1e4_T373__terminal__start1,70,1.5706949758875361,-1.6583338058675134,8.74689724666547,-0.08742572426794165,-0.9961710357484901,0.00010135090718695747,6291.137944869781,2.796972265970668
rate_1e4_T373__terminal__start1,71,1.5706949758875361,-2.2248882715834197,8.74689724666547,-0.6084388578539177,-0.7936007472157608,0.00010135090718695747,6291.137944869781,2.0325060959153545
rate_1e4_T373__terminal__start1,72,1.5706949758875361,-1.6092368038605802,8.74689724666547,-0.03843101050933755,-0.9992612507043516,0.00010135090718695746,6291.137944869781,4.745789269146273
rate_1e4_T373__terminal__start1,73,1.5706949758875361,-1.27784027359104,8.74689724666547,0.2887835900143887,-0.9573943951509196,0.00010135090718695746,6291.137944869781,1.937529149059755
rate_1e4_T373__terminal__start1,74,1.5706949758875361,-1.482654593051399,8.74689724666547,0.08802764927205652,-0.9961180264866355,0.00010135090718695746,6291.137944869781,3.0579350352019645
rate_1e4_T373__terminal__start1,75,1.5706949758875361,-1.5680335518348558,8.74689724666547,0.0027627714311766385,-0.9999961784037041,0.00010135090718695746,6291.137944869781,12.308276355203802
rate_1e4_T373__terminal__start1,76,1.5706949758875361,-1.54883699323423,8.74689724666547,0.02195756864687489,-0.9997588983885622,0.00010135090718695747,6291.137944869781,8.393884185707396
rate_1e4_T373__terminal__start1,77,1.5706949758875361,-1.5743290981513465,8.74689724666547,-0.003532763989866962,-0.9999937546337905,0.00010135090718695746,6291.137944869781,12.606285530368684
rate_1e4_T373__terminal__start1,78,1.5706949758875361,-1.5750347819243165,8.74689724666547,-0.004238442417373384,-0.9999910126265478,0.00010135090718695746,6291.137944869781,12.60933398668053
rate_1e4_T373__terminal__start1,79,1.5706949758875361,-1.5749681152572392,8.74689724666547,-0.0041717763400850195,-0.9999912929671748,0.00010135090718695746,6291.137944869781,12.609309933212561
rate_1e4_T373__terminal__start1,80,1.5706949758875361,-1.5751014485913934,8.74689724666547,-0.0043051084758240045,-0.9999907278415161,0.00010135090718695746,6291.137944869781,12.609302909483187
rate_1e4_T373__terminal__start1,81,1.5706949758875361,-1.5750347819243165,8.342310205260866,-0.004238442417373384,-0.9999910126265478,0.00010135090718695746,4197.776273049276,12.579757762367562
rate_1e4_T373__terminal__start1,82,1.5706949758875361,-1.5750347819243165,9.973010023033673,-0.004238442417373384,-0.9999910126265478,0.00010135090718695746,21439.92298441949,12.178435488543693
rate_1e4_T373__terminal__start1,83,1.5706949758875361,-1.5750347819243165,7.334482292429009,-0.004238442417373384,-0.9999910126265478,0.00010135090718695746,1532.2343252594655,12.146128825501398
rate_1e4_T373__terminal__start1,84,1.5706949758875361,-1.5750347819243165,8.677628715811968,-0.004238442417373384,-0.9999910126265478,0.00010135090718695746,5870.110374587962,12.608323834144866
rate_1e4_T373__terminal__start1,85,1.5706949758875361,-1.5750347819243165,8.676519793835274,-0.004238442417373384,-0.9999910126265478,0.00010135090718695746,5863.604488114898,12.608292579089786
rate_1e4_T373__terminal__start1,86,1.5706949758875361,-1.5750347819243165,8.759695038593119,-0.004238442417373384,-0.9999910126265478,0.00010135090718695746,6372.1680163276615,12.609296798681148
rate_1e4_T373__terminal__start1,87,1.5706949758875361,-1.5750347819243165,9.223140123589861,-0.004238442417373384,-0.9999910126265478,0.00010135090718695746,10128.820190606135,12.562223306892323
rate_1e4_T373__terminal__start1,88,1.5706949758875361,-1.5750347819243165,8.748856522562486,-0.004238442417373384,-0.9999910126265478,0.00010135090718695746,6303.476102790736,12.609333303823007
rate_1e4_T373__terminal__start1,89,1.5706949758875361,-1.5750347819243165,8.746396671279518,-0.004238442417373384,-0.9999910126265478,0.00010135090718695746,6287.989544136643,12.609333901651622
rate_1e4_T373__terminal__start1,90,1.5706949758875361,-1.5750347819243165,8.74710949295852,-0.004238442417373384,-0.9999910126265478,0.00010135090718695746,6292.473357290796,12.609333969397621
rate_1e4_T373__terminal__start1,91,1.5706949758875361,-1.5750347819243165,8.746998644422124,-0.004238442417373384,-0.9999910126265478,0.00010135090718695746,6291.775884486463,12.609333981483708
rate_1e4_T373__terminal__start1,92,1.5706949758875361,-1.5750347819243165,8.746893256039025,-0.004238442417373384,-0.9999910126265478,0.00010135090718695746,6291.112839338414,12.609333986749327
rate_1e4_T373__terminal__start1,93,1.5706949758875361,-1.5750347819243165,8.746826589372299,-0.004238442417373384,-0.9999910126265478,0.00010135090718695746,6290.69344579536,12.609333986258997
rate_1e4_T373__terminal__start1,94,1.5706949758860353,-1.5750071136280415,8.746889265412578,-0.004210774368144903,-0.9999911295142642,0.00010135090868775693,6291.087733907235,12.609330695462567
rate_1e4_T373__terminal__start1,95,1.5706949306814881,-0.7416294238611407,8.626690355606607,0.7373688742878114,-0.6754902907891084,0.00010139611323474123,5578.584534849561,1.273978392191457
rate_1e4_T373__terminal__start1,96,1.570694850225717,0.7416294238611387,8.41275842696793,0.737368874281795,0.6754902907835941,0.00010147656900548378,4504.167809322437,1.1680345614275507
rate_1e4_T373__terminal__start1,97,1.5706949804058892,-1.6583338058675137,8.758907558784127,-0.08742572426798188,-0.9961710357489462,0.0001013463888339556,6367.15203792537,2.7969150056061114
rate_1e4_T373__terminal__start1,98,1.5706950111372593,-2.2248882715834197,8.840622284245285,-0.6084388578560911,-0.7936007472185955,0.00010131565746399805,6909.290845703231,2.030889842476449
rate_1e4_T373__terminal__start1,99,1.5706949777217625,-1.608850038820519,8.751770464852797,-0.038044528326926126,-0.9992760397371425,0.0001013490729606405,6321.8708559913475,4.833097761375309
rate_1e4_T373__terminal__start1,100,1.5706949597539765,-1.277601239650622,8.703994114437302,0.2890124315163974,-0.9573253387191331,0.00010136704074647399,6026.936481506025,1.9370552987694736
rate_1e4_T373__terminal__start1,101,1.570694970858679,-1.4823242562702061,8.733521522852504,0.08835669888569112,-0.9960888933669513,0.00010135593604404015,6207.549694155069,3.053705153602363
rate_1e4_T373__terminal__start1,102,1.5706949755061435,-1.5680035379550632,8.745879132586884,0.002792785195019318,-0.999996095031761,0.0001013512885796507,6284.736108210781,12.305704026217564
rate_1e4_T373__terminal__start1,103,1.5706949744561018,-1.5486452830282365,8.74308707183637,0.02214923222655057,-0.9997546705264636,0.00010135233862125452,6267.213217067468,8.330692170206575
rate_1e4_T373__terminal__start1,104,1.5706949758446278,-1.5742437364555757,8.74677916274841,-0.00344740281444393,-0.9999940525532239,0.00010135095009530077,6290.395106517976,12.605498830933783
rate_1e4_T373__terminal__start1,105,1.5706949758874313,-1.5750328506255877,8.74689297748585,-0.004236511135994066,-0.9999910208103813,0.00010135090729176252,6291.1110869292015,12.609334065284948
rate_1e4_T373__terminal__start1,106,1.5706949758874866,-1.5750338685221237,8.746893124298099,-0.004237529023387933,-0.9999910164975332,0.00010135090723647342,6291.112010541439,12.609334029661978
rate_1e4_T373__terminal__start1,107,1.5706949758873059,-1.5750305351615652,8.746892643524124,-0.004234195692751182,-0.9999910306171897,0.00010135090741721771,6291.108985939237,12.60933409845727
rate_1e4_T373__terminal__start1,108,1.5706949758873059,-1.575030537726208,8.746892643894025,-0.0042341982573708995,-0.9999910306063305,0.00010135090741721771,6291.108988266326,12.60933409845204
rate_1e4_T373__terminal__start1,109,1.5706949758872955,-1.5750303445279732,8.746892616028848,-0.004234005060868949,-0.9999910314243514,0.00010135090742765381,6291.1088129634645,12.609334098222199
rate_1e4_T373__terminal__start1,110,1.570694975887302,-1.5750304623460125,8.746892633021863,-0.004234122877851584,-0.9999910309255023,0.00010135090742121451,6291.108919868372,12.609334098417936
